End.Date,End.Time,Malaise.Pit,Order,Family,Subfamily,Genus,Species,Length,Width,Reference.Col.Flag,Suspect.ID.Flag,Notes
21-Jul,2:00,P,Collembola,,,,,2.3,0.5,,,
21-Jul,2:00,P,Collembola,,,,,1.1,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.5,0.15,,,
21-Jul,2:00,P,Collembola,,,,,2.1,0.5,,,
21-Jul,2:00,P,Collembola,,,,,1.5,0.4,,,
21-Jul,2:00,P,Collembola,,,,,1.8,0.6,,,
21-Jul,2:00,P,Collembola,,,,,1.5,0.5,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.1,,,
21-Jul,2:00,P,Collembola,,,,,1.6,0.5,,,
21-Jul,2:00,P,Collembola,,,,,0.5,0.2,,,
21-Jul,2:00,P,Collembola,,,,,1,0.2,,,
21-Jul,2:00,P,Collembola,,,,,1.4,0.4,,,
21-Jul,2:00,P,Collembola,,,,,1.8,0.5,,,
21-Jul,2:00,P,Collembola,,,,,0.7,0.15,,,
21-Jul,2:00,P,Collembola,,,,,1,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.15,,,
21-Jul,2:00,P,Collembola,,,,,1,0.2,,,
21-Jul,2:00,P,Collembola,,,,,2,0.4,,,
21-Jul,2:00,P,Collembola,,,,,2,0.6,,,
21-Jul,2:00,P,Collembola,,,,,2.3,0.6,,,
21-Jul,2:00,P,Collembola,,,,,0.8,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
21-Jul,2:00,P,Collembola,,,,,2,0.5,,,
21-Jul,2:00,P,Collembola,,,,,2,0.6,,,
21-Jul,2:00,P,Collembola,,,,,0.9,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
21-Jul,2:00,P,Collembola,,,,,2.3,0.6,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.15,,,
21-Jul,2:00,P,Collembola,,,,,0.8,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
21-Jul,2:00,P,Collembola,,,,,2.1,0.5,,,
21-Jul,2:00,P,Collembola,,,,,1.1,0.3,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
21-Jul,2:00,P,Collembola,,,,,1.8,0.4,,,
21-Jul,2:00,P,Collembola,,,,,2,0.5,,,
21-Jul,2:00,P,Collembola,,,,,2.1,0.5,,,
21-Jul,2:00,P,Collembola,,,,,1.9,0.5,,,
21-Jul,2:00,P,Collembola,,,,,1,0.3,,,
21-Jul,2:00,P,Collembola,,,,,1.4,0.4,,,
21-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
21-Jul,2:00,P,Collembola,,,,,0.7,0.3,,,
21-Jul,2:00,P,Collembola,,,,,0.8,0.3,,,
21-Jul,14:00,P,Aranea,Salticidae,,,,5,1.5,,,
21-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,9,1.75,,,
21-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,6,1,,,
21-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,7.5,1.25,,,
21-Jul,14:00,P,Microcoryphia,Meinertellidae,,,,7,1.6,,,
21-Jul,14:00,P,Thysanoptera,Thripidae,,,,1,0.25,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.5,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.5,,,
21-Jul,14:00,P,Acari,parasitic,,,,1.2,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.5,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.9,0.5,,,
21-Jul,14:00,P,Acari,parasitic,,,,1,0.6,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.6,0.4,,,
21-Jul,14:00,P,Acari,parasitic,,,,0.9,0.5,,,nymph
21-Jul,14:00,P,Hemiptera,,,,,3,1,,,
21-Jul,14:00,P,Aranea,Thomisidae,,,,1.5,0.5,,,
21-Jul,14:00,P,Hemiptera,Geocoridae,,,,3.6,1.3,,,
21-Jul,14:00,P,Hemiptera,,,,,1.6,0.5,,,nymph
21-Jul,14:00,P,Hemiptera,Geocoridae,,,,2.5,1,,,nymph
21-Jul,14:00,P,Hemiptera,,,,,3,1.4,,,
21-Jul,14:00,P,Thysanoptera,Thripidae,,,,3,1,,,
21-Jul,14:00,P,Collembola,,,,,0.6,0.2,,,
21-Jul,14:00,P,Collembola,,,,,0.7,0.3,,,
21-Jul,14:00,P,Diptera,Anthomyiidae,,,,5,1.8,,,
21-Jul,14:00,P,Diptera,Dolichopodidae,,,,4.5,1,R,,
21-Jul,14:00,P,Diptera,Bombyliidae,,Geminaria,,6.5,2.2,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,5,1.6,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,4.2,1.2,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,1,0.3,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,1,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3,0.7,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.5,0.7,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.5,0.8,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.5,0.9,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.6,1,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3,0.9,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3,0.9,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.5,1,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,1.3,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,1,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3.2,0.7,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,3,0.8,,,
21-Jul,14:00,P,Hymenoptera,Formicidae,,,,4,1,R,,
21-Jul,14:00,P,Hymenoptera,Apidae,,,,12.5,4.5,R,,
21-Jul,14:00,P,Hymenoptera,Apidae,,,,4.8,1,,,
21-Jul,14:00,P,Hymenoptera,Apidae,,,,5,1,,,
21-Jul,6:00,M,Diptera,Heleomyzidae,,,,5.5,2,,,
21-Jul,6:00,M,Diptera,Simuliidae,,,,4,1,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.3,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.4,,,
21-Jul,6:00,M,Diptera,Simuliidae,,,,3.75,1.25,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.7,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.5,,,
21-Jul,6:00,M,Diptera,Anthomyiidae,,,,5,1.5,,,
21-Jul,6:00,M,Diptera,Muscidae,,,,3.5,1.5,,,
21-Jul,6:00,M,Diptera,Scathophagidae,,,,4.6,1.8,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.5,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,0.5,0.1,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.2,0.4,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.5,0.5,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.2,0.3,,,
21-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
21-Jul,6:00,M,Hymenoptera,Formicidae,,,,6.2,1.8,,,
21-Jul,6:00,M,Hymenoptera,Diapriidae,,,,3,0.5,,,
21-Jul,6:00,M,Hymenoptera,Ichneumonidae,,,,9.5,2,,,
21-Jul,6:00,M,Hymenoptera,Ichneumonidae,,,,8.5,2,,,
21-Jul,6:00,M,Neuroptera,Chrysopidae,,,,9.2,1.8,,,
21-Jul,6:00,M,Trichoptera,Hydroptilidae,,,,2.6,0.6,,,
21-Jul,6:00,M,Trichoptera,Hydroptilidae,,,,3,0.6,,,
21-Jul,6:00,M,Aranea,Pisauridae,,,,4,2,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,1.8,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.6,1.8,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.5,1.7,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,1.7,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,2,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,1.9,,,
21-Jul,2:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
21-Jul,2:00,M,Diptera,Scathophagidae,,,,4,1.7,,,
21-Jul,2:00,M,Diptera,Chamaemyiidae,,,,3.2,1.3,,,
21-Jul,2:00,M,Diptera,Muscidae,,,,3.5,1.3,,,
21-Jul,2:00,M,Diptera,Muscidae,,,,3.6,1.4,,,
21-Jul,2:00,M,Diptera,Heleomyzidae,,,,2.8,0.7,,,
21-Jul,2:00,M,Diptera,Phoridae,,,,1.3,0.4,,,
21-Jul,2:00,M,Diptera,Ceratopogonidae,,,,1.5,0.4,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1,0.4,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.3,0.4,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.5,0.4,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.6,0.3,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
21-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.1,0.3,,,
21-Jul,2:00,M,Neuroptera,Chrysopidae,,,,11,1.5,,,
21-Jul,2:00,M,Collembola,,,,,0.75,0.2,,,
21-Jul,2:00,M,Collembola,,,,,1,0.2,,,
21-Jul,2:00,M,Aranea,Lycosidae,,,,8.5,3,,,
21-Jul,2:00,M,Aranea,Salticidae,,,,1.9,0.5,,,
21-Jul,2:00,M,Aranea,Lycosidae,,,,3.5,1.1,,,
20-Jul,22:00,P,Collembola,,,,,1.5,0.4,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.6,0.4,,,
20-Jul,22:00,P,Collembola,,,,,1.6,0.5,,,
20-Jul,22:00,P,Collembola,,,,,2.1,0.6,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.6,0.4,,,
20-Jul,22:00,P,Collembola,,,,,1.8,0.4,,,
20-Jul,22:00,P,Collembola,,,,,2.1,0.5,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.4,0.1,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,2.1,0.4,,,
20-Jul,22:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.8,0.4,,,
20-Jul,22:00,P,Collembola,,,,,0.8,0.3,,,
20-Jul,22:00,P,Collembola,,,,,0.4,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.4,0.1,,,
20-Jul,22:00,P,Collembola,,,,,1,0.3,,,
20-Jul,22:00,P,Collembola,,,,,1.9,0.4,,,
20-Jul,22:00,P,Collembola,,,,,1,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.9,0.4,,,
20-Jul,22:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.1,0.3,,,
20-Jul,22:00,P,Collembola,,,,,0.8,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.8,0.5,,,
20-Jul,22:00,P,Collembola,,,,,2,0.5,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.6,0.4,,,
20-Jul,22:00,P,Collembola,,,,,1,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,22:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1.9,0.5,,,
20-Jul,22:00,P,Collembola,,,,,2,0.5,,,
20-Jul,22:00,P,Collembola,,,,,0.9,0.3,,,
20-Jul,22:00,P,Collembola,,,,,2.9,0.6,,,
20-Jul,22:00,P,Collembola,,,,,1.7,0.5,,,
20-Jul,22:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,22:00,P,Collembola,,,,,2,0.5,,,
20-Jul,22:00,P,Collembola,,,,,1.8,0.5,,,
20-Jul,22:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,22:00,P,Collembola,,,,,1,0.2,,,
20-Jul,22:00,P,Orthoptera,Raphidophoridae,,,,3.2,1,,,
20-Jul,22:00,P,Hemiptera,Cicadellidae,,,,4,1.2,,,nymph
20-Jul,22:00,P,Hemiptera,Cicadellidae,,,,3.4,1.2,,,nymph
20-Jul,22:00,P,Hemiptera,Cicadellidae,,,,2.5,0.5,,,nymph
20-Jul,22:00,P,Hemiptera,Geocoridae,,,,2.9,1.2,,,nymph
20-Jul,22:00,P,Hemiptera,Geocoridae,,,,1.2,0.6,,,
20-Jul,22:00,P,Thysanoptera,Thripidae,,,,1,0.2,,,
20-Jul,22:00,P,Thysanoptera,Thripidae,,,,1.3,0.2,,,
20-Jul,22:00,P,Thysanoptera,Thripidae,,,,1.1,0.2,,,
20-Jul,22:00,P,Acari,parasitic,,,,0.6,0.5,,,
20-Jul,22:00,P,Thysanoptera,Thripidae,,,,1.2,0.3,R,,
20-Jul,22:00,P,Thysanoptera,Phlaeothripidae,,,,1.9,0.2,,,
20-Jul,22:00,P,Diptera,Anthomyiidae,,,,4.5,1.2,,,
20-Jul,22:00,P,Diptera,Anthomyiidae,,,,4.6,1.5,,,
20-Jul,22:00,P,Diptera,Anthomyiidae,,,,4.6,1.4,,,
20-Jul,22:00,P,Diptera,Anthomyiidae,,,,4.3,1.3,,,
20-Jul,22:00,P,Diptera,Phoridae,,,,1.8,0.7,,,
20-Jul,22:00,P,Diptera,Cecidomyiidae,,,,0.6,0.1,,,
20-Jul,22:00,P,Diptera,Ceratopogonidae,,,,0.8,0.3,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4.5,1.3,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,5,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,5,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4.5,1.7,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.5,0.6,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,6,1.8,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4.7,1.5,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,5.3,1.2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,9.2,2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,5,1.2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.6,0.6,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,6.3,1.5,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4.5,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,5.5,1.5,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,9,2,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.6,0.6,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,6,1.7,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,4,0.6,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2,0.5,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.5,0.5,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.6,0.7,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.8,0.8,,,
20-Jul,22:00,P,Hymenoptera,Formicidae,,,,2.2,0.4,,,
20-Jul,22:00,P,Hymenoptera,Trichogrammatidae,,,,0.8,0.3,,,
20-Jul,22:00,P,Hymenoptera,Aphelinidae,,,,0.8,0.3,,,
20-Jul,22:00,P,Coleoptera,Tenebrionidae,,,,17.5,7,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,6,1.4,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,5.8,1.3,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,5.5,1,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,6.5,1,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,5.5,0.8,,,
20-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,4.5,0.6,,,
20-Jul,22:00,P,Acari,non-parasitic,,,,2,1,,,
20-Jul,22:00,P,Aranea,Gnaphosidae,,,,7.5,2.5,,,
20-Jul,22:00,P,Aranea,Gnaphosidae,,,,7.3,2,,,
20-Jul,22:00,P,Aranea,Thomisidae,,,,2,0.7,,,
20-Jul,18:00,P,Orthoptera,Acrididae,,,,12,4.5,,,
20-Jul,18:00,P,Aranea,Gnaphosidae,,,,6.5,2,R,,
20-Jul,18:00,P,Hemiptera,Rhyparochromidae,,,,6,2,,,nymph
20-Jul,18:00,P,Hemiptera,,,,,2,1.5,,,nymph
20-Jul,18:00,P,Hemiptera,Geocoridae,,,,1.8,0.8,,,
20-Jul,18:00,P,Thysanoptera,Thripidae,,,,1.5,0.3,,,nymph
20-Jul,18:00,P,Hemiptera,Cicadellidae,,,,1.2,0.4,,,nymph
20-Jul,18:00,P,Hemiptera,Cicadellidae,,,,1.5,0.5,,,
20-Jul,18:00,P,Collembola,,,,,0.8,0.2,,,
20-Jul,18:00,P,Diptera,Dolichopodidae,,,,1.8,0.5,,,
20-Jul,18:00,P,Diptera,Dolichopodidae,,,,1.8,0.5,,,
20-Jul,18:00,P,Diptera,Cecidomyiidae,,,,1.1,0.2,,,
20-Jul,18:00,P,Hymenoptera,Mymaridae,,,,0.4,0.1,,,
20-Jul,18:00,P,Hymenoptera,Aphelinidae,,,,0.9,0.3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.5,1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.2,1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1.1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,2.6,0.6,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.5,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,3.8,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,6.5,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.6,1.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,3.6,0.8,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.3,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.6,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.3,1.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.7,1.8,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.3,1.1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,6,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,3,1.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,2.2,0.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.5,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.5,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5,1.4,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,5.5,1.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4.6,1,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,6.6,1.8,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9,3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,11.5,3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9,2.25,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7.6,2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8.5,1.6,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7,2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7.5,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8.5,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9.5,3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,6.5,2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8,2.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7.5,2.2,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8.5,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7,1.6,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,8,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9.5,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,10,2.8,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,9,2.7,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,10,3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,11,3,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,10,2.5,,,
20-Jul,18:00,P,Hymenoptera,Formicidae,,,,7.5,1.8,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,6.5,1.3,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.2,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,6.5,1.4,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,5,1,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.6,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.6,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,6,1.5,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,5.2,1.3,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,6,1.4,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.5,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.6,,,
20-Jul,18:00,P,Microcoryphia,Meinertellidae,,,,7,1.2,,,
20-Jul,18:00,P,Acari,parasitic,,,,0.7,0.4,,,
20-Jul,18:00,P,Acari,parasitic,,,,0.9,0.4,,,
20-Jul,18:00,P,Acari,parasitic,,,,1.2,0.6,,,
20-Jul,18:00,P,Acari,parasitic,,,,0.6,0.3,,,
20-Jul,18:00,P,Acari,parasitic,,,,0.4,0.2,,,
20-Jul,18:00,P,Acari,parasitic,,,,0.9,0.4,,,
20-Jul,10:00,P,Diptera,Dolichopodidae,,,,2,0.5,,,
20-Jul,10:00,P,Diptera,Dolichopodidae,,,,2.2,0.6,,,
20-Jul,10:00,P,Diptera,Phoridae,,,,1.8,0.5,,,
20-Jul,10:00,P,Diptera,Phoridae,,,,1.8,0.6,,,
20-Jul,10:00,P,Diptera,Phoridae,,,,2.3,0.6,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.5,2,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.2,1.7,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.8,1.9,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.3,1.6,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5,2,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5,1.8,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5.3,1.9,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5.1,1.7,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5.3,1.5,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5,1.6,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,3.8,1.2,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,5.1,2,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.5,1.7,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.2,1.5,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.8,1.7,,,
20-Jul,10:00,P,Diptera,Sarcophagidae,,,,4,1.6,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.8,1.6,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,3.5,1.2,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4.5,1.3,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4,1.4,,,
20-Jul,10:00,P,Diptera,Anthomyiidae,,,,4,1.6,,,
20-Jul,10:00,P,Diptera,Sarcophagidae,,,,4.4,2,,,
